0x0000: ACCESSORIES_CONNECTED_BITMASK
0x02A5: ENVELOPE_MAX_TEMPERATURE
0x02A6: ENVELOPE_MIN_OUTDOOR_TEMPERATURE
0x02A7: ENVELOPE_STOP
0x02A8: ENVELOPE_STOP_2
0x02A9: ENVELOPE_STOP_HIGH_OUTDOOR_TEMP
0x02AA: ENVELOPE_STOP_HIGH_T8
0x02AB: ENVELOPE_STOP_HIGH_T8_2
0x02AC: ENVELOPE_STOP_HIGH_T8_VV
0x02AD: ENVELOPE_STOP_HIGH_T8_VV_2
0x02AE: ENVELOPE_STOP_HOT_GAS_FUNCTION_ACTIVE
0x02AF: ENVELOPE_STOP_OUTDOOR
0x02B0: ENVELOPE_STOP_OUTDOOR_FUNCTION_ACTIVE
0x02B1: ENVELOPE_STOP_TEMPERATURE
0x02B2: ENVELOPE_STOP_VV
0x02B3: ENVELOPE_STOP_VV_2
0x02B4: EVU_1_ACTIVATED_BY_E21_EXT_1
0x02B5: EVU_1_ACTIVATED_BY_E21_EXT_2
0x02B6: EVU_1_ACTIVATED_BY_E22_EXT_1
0x02B7: EVU_1_ACTIVATED_BY_E22_EXT_2
0x02B8: EVU_1_ACTIVE
0x02B9: EVU_2_ACTIVATED_BY_E21_EXT_1
0x02BA: EVU_2_ACTIVATED_BY_E21_EXT_2
0x02BB: EVU_2_ACTIVATED_BY_E22_EXT_1
0x02BC: EVU_2_ACTIVATED_BY_E22_EXT_2
0x02BD: EVU_2_ACTIVE
0x02BE: EVU_3_ACTIVATED_BY_E21_EXT_1
0x02BF: EVU_3_ACTIVATED_BY_E21_EXT_2
0x02C0: EVU_3_ACTIVATED_BY_E22_EXT_1
0x02C1: EVU_3_ACTIVATED_BY_E22_EXT_2
0x02C2: EVU_3_ACTIVE
0x02C3: EXERCISE_DAY
0x02C4: EXERCISE_IOB6126_BITMASK
0x02C6: EXERCISE_REQUEST
0x02C7: EXERCISE_STATE
0x02C8: EXERCISE_TIME
0x02C9: EXTERN_HEAT_SOURCE_E71_EXT_INPUT_INV
0x02CA: EXTERN_HEAT_SOURCE_E72_EXT_INPUT_INV
0x02CB: FAKE_VARIABLE_BOOL_ONE
0x02CC: FAKE_VARIABLE_BOOL_ZERO
0x02CD: FAKE_VARIABLE_CHAR_ONE
0x02CE: FAKE_VARIABLE_CHAR_ZERO
0x02CF: FK_PID_D
0x02D1: FK_PID_I
0x02D3: FK_PID_P
0x02D5: FREEZEGARD_COMPRESSOR_FREQUENCY
0x02D6: FREEZEGUARD
0x02D7: FREEZEGUARD_DELAY_TIME
0x02D8: FREEZEGUARD_START_TEMPERATURE
0x02DA: FREEZEGUARD_STOP_TEMPERATURE
0x02DC: GRADMIN
0x02DE: GRADMIN_MAX
0x02E0: GT10_2_KORRIGERING
0x02E1: GT10_2_LR_TEMP
0x02E3: GT10_2_STATUS
0x02E4: GT10_2_TEMP
0x02E6: GT10_GT11_MAX_DELTA_DELAY_AFTER_SWITCH_TIME
0x02E7: GT10_GT11_MAX_DELTA_DELAY_TIME
0x02E8: GT10_GT11_MAX_DELTA_TEMP
0x02E9: GT10_KORRIGERING
0x02EA: GT10_LAG_KOND_TEMP
0x02EC: GT10_LR_ANTAL_VARNINGAR
0x02ED: GT10_LR_HYSTERES
0x02EE: GT10_LR_TEMP
0x02F0: GT10_STATUS
0x02F1: GT10_TEMP
0x02F3: GT11_2_KORRIGERING
0x02F4: GT11_2_LF_TEMP
0x02F6: GT11_2_STATUS
0x02F7: GT11_2_TEMP
0x02F9: GT11_KORRIGERING
0x02FA: GT11_LF_ANTAL_VARNINGAR
0x02FB: GT11_LF_HYSTERES
0x02FC: GT11_LF_TEMP
0x02FE: GT11_STATUS
0x02FF: GT11_TEMP
0x0301: GT12_2_KORRIGERING
0x0302: GT12_2_STATUS
0x0303: GT12_2_TEMP
0x0305: GT12_KORRIGERING
0x0306: GT12_STATUS
0x0307: GT12_TEMP
0x0309: GT1_KORRIGERING
0x030A: GT1_STATUS
0x030B: GT1_TEMP
0x030D: GT2_ATTENUATED_TEMP
0x030F: GT2_ATTENUATION
0x0311: GT2_KORRIGERING
0x0312: GT2_STATUS
0x0313: GT2_TEMP
0x0315: GT2_TEMP_ROUND_OFFED
0x0317: GT3_ANSLUTEN
0x0318: GT3_KORRIGERING
0x0319: GT3_KVITTERAD
0x031A: GT3_KVITTERA_MANUELLT
0x031B: GT3_STATUS
0x031C: GT3_TEMP
0x031E: GT41_KORRIGERING_GLOBAL
0x031F: GT41_TEMP_GLOBAL
0x0321: GT45_ACKNOWLEDGED_GLOBAL
0x0322: GT45_ATTENUATED_TEMP_GLOBAL
0x0324: GT45_ATTENUATION_GLOBAL
0x0326: GT45_KORRIGERING_GLOBAL
0x0327: GT45_TEMP_GLOBAL
0x0329: GT5_ANSLUTEN
0x032A: GT5_ATTENUATED_TEMP
0x032C: GT5_ATTENUATION
0x032E: GT5_KORRIGERING
0x032F: GT5_KVITTERAD
0x0330: GT5_STATUS
0x0331: GT5_TEMP
0x0333: GT5_TEMP_ROUND_OFFED
0x0335: GT6_2_HG_TEMP
0x0336: GT6_2_KORRIGERING
0x0337: GT6_2_STATUS
0x0338: GT6_2_TEMP
0x033A: GT6_HG_TEMP
0x033B: GT6_KORRIGERING
0x033C: GT6_STATUS
0x033D: GT6_TEMP
0x033F: GT7_2_KORRIGERING
0x0340: GT7_2_STATUS
0x0341: GT7_2_TEMP
0x0343: GT7_KORRIGERING
0x0344: GT7_STATUS
0x0345: GT7_TEMP
0x0347: GT81_KORRIGERING
0x0348: GT81_KVITTERAD
0x0349: GT81_STATUS
0x034A: GT81_TEMP
0x034C: GT82_KORRIGERING
0x034D: GT82_STATUS
0x034E: GT82_TEMP
0x0350: GT8_2_BROKEN
0x0351: GT8_2_HF_TEMP
0x0353: GT8_2_HIGH_GT9_RESTART_HYSTERESIS
0x0354: GT8_2_KORRIGERING
0x0355: GT8_2_STATUS
0x0356: GT8_2_TEMP
0x0358: GT8_BROKEN
0x0359: GT8_GT9_MAX_DELTA_DELAY_AFTER_SWITCH_TIME
0x035A: GT8_GT9_MAX_DELTA_DELAY_TIME
0x035B: GT8_GT9_MAX_DELTA_TEMP
0x035C: GT8_HF_ELK
0x035D: GT8_HF_ELK_TEMP
0x035E: GT8_HF_TEMP
0x0360: GT8_HIGH_GT9_RESTART_HYSTERESIS
0x0361: GT8_HIGH_MAX_WARNING_COUNT
0x0362: GT8_KORRIGERING
0x0363: GT8_NORMAL_HF_TEMP
0x0365: GT8_NORMAL_HF_TEMP_2
0x0367: GT8_STATUS
0x0368: GT8_TEMP
0x036A: GT9_2_BROKEN
0x036B: GT9_2_KORRIGERING
0x036C: GT9_2_STATUS
0x036D: GT9_2_TEMP
0x036F: GT9_BROKEN
0x0370: GT9_KORRIGERING
0x0371: GT9_STATUS
0x0372: GT9_TEMP
0x0374: HEATING_1A_DIFF
0x0376: HEATING_1A_DIFF_2
0x0378: HEATING_1A_DIFF_CONST
0x037A: HEATING_1A_DIFF_CONST_2
0x037C: HEATING_1A_DIFF_MAX
0x037E: HEATING_1A_DIFF_MAX_2
0x0380: HEATING_1A_DIFF_MIN
0x0382: HEATING_1A_DIFF_MIN_2
0x0384: HEATING_ADDITIONAL_SETPOINT
0x0386: HEATING_ADDITIONAL_SETPOINT_OFFSET
0x0387: HEATING_CABLE_TEMP
0x0388: HEATING_CABLE_TIME
0x0389: HEATING_CIRCUIT_PID_ISPOINT_GLOBAL
0x038B: HEATING_CIRCUIT_PID_SETPOINT_GLOBAL
0x038D: HEATING_CURVE_CHECK_SETTING
0x038E: HEATING_CURVE_LEFT_Y_GLOBAL
0x0390: HEATING_CURVE_LEFT_Y_LOCAL
0x0392: HEATING_CURVE_MAX_GLOBAL
0x0394: HEATING_CURVE_MAX_LOCAL
0x0396: HEATING_CURVE_MIN_GLOBAL
0x0398: HEATING_CURVE_MIN_LOCAL
0x039A: HEATING_CURVE_MYCKET_PROCENT
0x039B: HEATING_CURVE_NORMAL_PROCENT
0x039C: HEATING_CURVE_NO_OF_POINTS
0x039D: HEATING_CURVE_PARALLEL_OFFSET
0x039F: HEATING_CURVE_PARALLEL_OFFSET_GLOBAL
0x03A1: HEATING_CURVE_RIGHT_X_LOCAL
0x03A3: HEATING_CURVE_RIGHT_Y_GLOBAL
0x03A5: HEATING_CURVE_RIGHT_Y_LOCAL
0x03A7: HEATING_CURVE_VALUE
0x03A9: HEATING_CURVE_VH_LIMIT
0x03AA: HEATING_CURVE_Y10_GLOBAL
0x03AC: HEATING_CURVE_Y10_LOCAL
0x03AE: HEATING_CURVE_Y11_GLOBAL
0x03B0: HEATING_CURVE_Y11_LOCAL
0x03B2: HEATING_CURVE_Y12_GLOBAL
0x03B4: HEATING_CURVE_Y12_LOCAL
0x03B6: HEATING_CURVE_Y1_GLOBAL
0x03B8: HEATING_CURVE_Y1_LOCAL
0x03BA: HEATING_CURVE_Y2_GLOBAL
0x03BC: HEATING_CURVE_Y2_LOCAL
0x03BE: HEATING_CURVE_Y3_GLOBAL
0x03C0: HEATING_CURVE_Y3_LOCAL
0x03C2: HEATING_CURVE_Y4_GLOBAL
0x03C4: HEATING_CURVE_Y4_LOCAL
0x03C6: HEATING_CURVE_Y5_GLOBAL
0x03C8: HEATING_CURVE_Y5_LOCAL
0x03CA: HEATING_CURVE_Y6_GLOBAL
0x03CC: HEATING_CURVE_Y6_LOCAL
0x03CE: HEATING_CURVE_Y7_GLOBAL
0x03D0: HEATING_CURVE_Y7_LOCAL
0x03D2: HEATING_CURVE_Y8_GLOBAL
0x03D4: HEATING_CURVE_Y8_LOCAL
0x03D6: HEATING_CURVE_Y9_GLOBAL
0x03D8: HEATING_CURVE_Y9_LOCAL
0x03DA: HEATING_EXTERN_BLOCKED
0x03DB: HEATING_EXTERN_BLOCK_BY_E21_EXT_1
0x03DC: HEATING_EXTERN_BLOCK_BY_E21_EXT_2
0x03DD: HEATING_EXTERN_BLOCK_BY_E22_EXT_1
0x03DE: HEATING_EXTERN_BLOCK_BY_E22_EXT_2
0x03DF: HEATING_FIXED_TEMPERATURE
0x03E1: HEATING_MAX_TIME
0x03E2: HEATING_REGULATOR_I
0x03E4: HEATING_REGULATOR_P
0x03E6: HEATING_REQUEST
0x03E7: HEATING_REQUEST_2
0x03E8: HEATING_REQUEST_BLOCK_AFTER_START_TIME
0x03E9: HEATING_REQUEST_BLOCK_TIME
0x03EB: HEATING_SEASON_ACTIVE
0x03EC: HEATING_SEASON_DELAYED_TEMP
0x03ED: HEATING_SEASON_IMMEDIATE_TEMP
0x03EE: HEATING_SEASON_MODE
0x03EF: HEATING_SEASON_START_DELAY_TIME
0x03F0: HEATING_SEASON_STOP_DELAY_TIME
0x03F1: HEATING_SETPOINT
0x03F3: HEATING_START
0x03F5: HEATING_START_2
0x03F7: HEATING_STATUS_BLOCK
0x03F8: HEATING_STOP
0x03FA: HEATING_STOP_2
0x03FC: HEATING_SYSTEM_TYPE_GLOBAL
0x03FD: HEATING_SYSTEM_TYPE_LOCAL
0x03FE: HEATING_USE_EXTERNAL_SETPOINT
0x03FF: HOLIDAY_ACTIVE
0x0400: HOLIDAY_ACTIVE_GLOBAL
0x0401: HOLIDAY_DHW
0x0402: HOLIDAY_REQUEST
0x0403: HOLIDAY_START_DAY
0x0404: HOLIDAY_START_DAY_GLOBAL
0x0405: HOLIDAY_START_MONTH
0x0406: HOLIDAY_START_MONTH_GLOBAL
0x0407: HOLIDAY_START_YEAR
0x0408: HOLIDAY_START_YEAR_GLOBAL
0x0409: HOLIDAY_STOP_DAY
0x040A: HOLIDAY_STOP_DAY_GLOBAL
0x040B: HOLIDAY_STOP_MONTH
0x040C: HOLIDAY_STOP_MONTH_GLOBAL
0x040D: HOLIDAY_STOP_YEAR
0x040E: HOLIDAY_STOP_YEAR_GLOBAL
0x040F: HOTGAS_HIGHEST_DIFF
0x0410: HOTGAS_LOWEST_DIFF
0x0412: HP_STOPS_UNTIL_ALARM
0x0413: HP_STOPS_UNTIL_ALARM_2
0x0414: HP_STOP_MAX_TIME
0x0415: HP_STOP_MAX_TIME_2
0x0416: HP_STOP_TIME_WINDOW
0x0417: HP_STOP_TIME_WINDOW_2
0x0418: HUMIDITY_BOARD_0_10V_GLOBAL
0x041A: HW_4_WAY_VALVE
0x041B: HW_4_WAY_VALVE_2
0x041C: HW_ADDITIONAL_ALARM
0x041D: HW_ADDITIONAL_DHW
0x041E: HW_ADDITIONAL_RELAY_1
0x041F: HW_ADDITIONAL_RELAY_2
0x0420: HW_ADDITIONAL_RELAY_3
0x0421: HW_ADDITIONAL_START
0x0422: HW_ADDITIONAL_TRIAC_1
0x0423: HW_ADDITIONAL_TRIAC_2
0x0424: HW_ADDITIONAL_TRIAC_3
0x0425: HW_ADDITIONAL_VALVE_CLOSE
0x0426: HW_ADDITIONAL_VALVE_OPEN
0x0427: HW_BUZZER
0x0428: HW_COMPRESSOR
0x0429: HW_COMPRESSOR_2
0x042A: HW_COMPRESSOR_CAN_COMMUNICATION
0x042B: HW_COMPRESSOR_COMMUNICATION_ERR
0x042C: HW_COMPRESSOR_CURRENT
0x042E: HW_COMPRESSOR_FREERUN
0x042F: HW_COMPRESSOR_NAK
0x0431: HW_COMPRESSOR_TARGET_FREQ
0x0432: HW_COMPRESSOR_TEMP
0x0434: HW_COMPRESSOR_VOLTAGE
0x0436: HW_COMPRESSOR_WORKING_FREQ
0x0437: HW_CONTACTOR_1
0x0438: HW_CONTACTOR_2
0x0439: HW_COOLING_FAN
0x043A: HW_CRANKCASE_HEATER
0x043B: HW_CRANKCASE_HEATER_2
0x043C: HW_E11_T11_TEMP
0x043E: HW_E21_EXT_1
0x043F: HW_E21_EXT_1_INV
0x0440: HW_E21_EXT_2
0x0441: HW_E21_EXT_2_INV
0x0442: HW_E22_EXT_1
0x0443: HW_E22_EXT_1_INV
0x0444: HW_E22_EXT_2
0x0445: HW_E22_EXT_2_INV
0x0446: HW_E31_T31_TEMP
0x0448: HW_E31_T32_TEMP
0x044A: HW_E71_EXT
0x044B: HW_E71_T71_TEMP
0x044D: HW_E71_T72_TEMP
0x044F: HW_E72_EXT
0x0450: HW_E72_T71_TEMP
0x0452: HW_E72_T72_TEMP
0x0454: HW_ELK
0x0455: HW_ELK_2
0x0456: HW_ELK_3
0x0457: HW_ELK_4
0x0458: HW_EL_VVB_ALARM
0x0459: HW_EXTERNAL_SETPOINT
0x045B: HW_EXTERNAL_SETPOINT_2
0x045D: HW_FAN_ANALOG
0x045E: HW_FAN_ANALOG_2
0x045F: HW_FAN_DIGITAL
0x0460: HW_FAN_DIGITAL_2
0x0461: HW_GT1
0x0463: HW_GT10
0x0465: HW_GT10_2
0x0467: HW_GT10_TEMP
0x0469: HW_GT10_TEMP_2
0x046B: HW_GT11
0x046D: HW_GT11_2
0x046F: HW_GT11_TEMP
0x0471: HW_GT11_TEMP_2
0x0473: HW_GT12
0x0475: HW_GT12_2
0x0477: HW_GT12_TEMP
0x0479: HW_GT12_TEMP_2
0x047B: HW_GT1_TEMP
0x047D: HW_GT2
0x047F: HW_GT2_TEMP
0x0481: HW_GT3
0x0483: HW_GT3_TEMP
0x0485: HW_GT41_GLOBAL
0x0487: HW_GT41_TEMP_1
0x0489: HW_GT41_TEMP_2
0x048B: HW_GT41_TEMP_3
0x048D: HW_GT41_TEMP_4
0x048F: HW_GT41_TEMP_5
0x0491: HW_GT41_TEMP_6
0x0493: HW_GT41_TEMP_7
0x0495: HW_GT41_TEMP_GLOBAL
0x0497: HW_GT45_GLOBAL
0x0499: HW_GT45_TEMP_GLOBAL
0x049B: HW_GT5
0x049D: HW_GT5_TEMP
0x049F: HW_GT6
0x04A1: HW_GT6_2
0x04A3: HW_GT6_TEMP
0x04A5: HW_GT6_TEMP_2
0x04A7: HW_GT7
0x04A9: HW_GT7_2
0x04AB: HW_GT7_TEMP
0x04AD: HW_GT7_TEMP_2
0x04AF: HW_GT8
0x04B1: HW_GT81
0x04B3: HW_GT81_TEMP
0x04B5: HW_GT82
0x04B7: HW_GT82_TEMP
0x04B9: HW_GT8_2
0x04BB: HW_GT8_TEMP
0x04BD: HW_GT8_TEMP_2
0x04BF: HW_GT9
0x04C1: HW_GT9_2
0x04C3: HW_GT9_TEMP
0x04C5: HW_GT9_TEMP_2
0x04C7: HW_HEATING_CABLE
0x04C8: HW_HEATING_CABLE_2
0x04C9: HW_HP
0x04CA: HW_HP_2
0x04CB: HW_HUMIDITY
0x04CD: HW_HUMIDITY_2
0x04CF: HW_HUMIDITY_3
0x04D1: HW_IOB91119_AI_1
0x04D3: HW_IOB91119_AI_5
0x04D5: HW_IOB91119_DO10
0x04D6: HW_IOB91119_DO12
0x04D7: HW_IOB91119_DO8
0x04D8: HW_IOB_B_DO5
0x04D9: HW_LP
0x04DA: HW_LP_2
0x04DB: HW_MB1
0x04DC: HW_MB1_2
0x04DD: HW_MB2
0x04DE: HW_MB2_2
0x04DF: HW_MV_E12_EXT_1
0x04E0: HW_MV_E12_PUMP_G1_DIGITAL
0x04E1: HW_MV_E12_T1
0x04E3: HW_MV_E12_VALVE_CLOSE
0x04E4: HW_MV_E12_VALVE_OPEN
0x04E5: HW_PGU_L1
0x04E7: HW_PGU_L2
0x04E9: HW_PGU_L3
0x04EB: HW_PHASE_DETECTOR
0x04EC: HW_PHASE_DETECTOR_2
0x04ED: HW_POOL_EXT_1
0x04EE: HW_POOL_VALVE
0x04EF: HW_POOL_VALVE_CLOSE
0x04F0: HW_POOL_VALVE_OPEN
0x04F1: HW_PROTECTIVE_ANODE
0x04F2: HW_PUMP_DHW_DIGITAL
0x04F3: HW_PUMP_E71_G71_DIGITAL
0x04F4: HW_PUMP_E72_G71_DIGITAL
0x04F5: HW_PUMP_G1_DIGITAL
0x04F6: HW_PUMP_G2_ANALOG
0x04F7: HW_PUMP_G2_ANALOG_2
0x04F8: HW_PUMP_G2_DIGITAL
0x04F9: HW_PUMP_G2_DIGITAL_2
0x04FA: HW_PUMP_G3_ANALOG
0x04FB: HW_PUMP_G3_DIGITAL
0x04FC: HW_PUMP_G3_DIGITAL_2
0x04FD: HW_ROOM_BUZZER_INTERVALL
0x04FE: HW_ROOM_BUZZER_MODE
0x04FF: HW_ROOM_BUZZER_OFF_TIME
0x0501: HW_ROOM_BUZZER_ON_TIME
0x0503: HW_ROOM_GT5
0x0505: HW_ROOM_GT5_GLOBAL
0x0507: HW_ROOM_LED_MODE
0x0508: HW_ROOM_POT
0x050A: HW_ROOM_POT_GLOBAL
0x050C: HW_ROOM_TEMP
0x050E: HW_ROOM_TEMP_GLOBAL
0x0510: HW_SUMMARY_ALARM
0x0511: HW_SYSTEM_ON
0x0512: HW_VXV
0x0513: HW_VXV_2
0x0514: ICONS_IOB6126_EXTERN_BITMASK
0x0515: INIT_MV_STATUS_DONE
0x0516: INSTALLER_SHORTCUT_WATCH
0x0517: IOB6126_BOOT_COUNT
0x0518: IOB6126_EXTERN_HEAT_CONNECTED
0x0519: IOB6126_EXTERN_HEAT_CONNECTED_2
0x051A: IOB6126_EXTERN_HEAT_CONNECTED_3
0x051B: IOB6126_EXTERN_HEAT_CONNECTED_4
0x051C: IOB6126_EXTERN_HEAT_CONNECTED_5
0x051D: IOB6126_EXTERN_HEAT_CONNECTED_6
0x051E: IOB6126_EXTERN_HEAT_CONNECTED_7
0x051F: IOB6126_EXTERN_HEAT_VERSION
0x0521: IOB6126_EXTERN_HEAT_VERSION_2
0x0523: IOB6126_EXTERN_HEAT_VERSION_3
0x0525: IOB6126_EXTERN_HEAT_VERSION_4
0x0527: IOB6126_EXTERN_HEAT_VERSION_5
0x0529: IOB6126_EXTERN_HEAT_VERSION_6
0x052B: IOB6126_EXTERN_HEAT_VERSION_7
0x052D: IOB6126_EXTERN_HEAT_VERSION_GLOBAL
0x052F: IOB6126_MAIN_COOLING_CONNECTED
0x0530: IOB6126_MAIN_COOLING_VERSION
0x0532: IOB6126_POOL_CONNECTED
0x0533: IOB6126_POOL_VERSION
0x0535: IOB6126_SOLAR_CONNECTED
0x0536: IOB6126_SOLAR_VERSION
0x0538: IOB6126_SUB_COOLING_CONNECTED
0x0539: IOB6126_SUB_COOLING_VERSION
0x053B: IOB6126_WOOD_HEATING_CONNECTED
0x053C: IOB6126_WOOD_HEATING_CONNECTED_2
0x053D: IOB6126_WOOD_HEATING_VERSION
0x053F: IOB6126_WOOD_HEATING_VERSION_2
0x0541: IOB91119_AW_COMP_CONNECTED
0x0542: IOB91119_AW_COMP_CONNECTED_2
0x0543: IOB91119_AW_COMP_VERSION
0x0545: IOB91119_AW_COMP_VERSION_2
0x0547: IOB91119_AW_HEAT_CONNECTED
0x0548: IOB91119_AW_HEAT_CONNECTED_2
0x0549: IOB91119_AW_HEAT_VERSION
0x054B: IOB91119_AW_LIGHT_HEAT_CONNECTED
0x054C: IOB91119_AW_LIGHT_HEAT_CONNECTED_2
0x054D: IOB91119_AW_LIGHT_HEAT_VERSION
0x054F: IOB91119_AW_LIGHT_HEAT_VERSION_2
0x0551: IOB91119_BOOT_COUNT
0x0552: IOB91119_CONNECTED_BITMASK
0x0553: IOB91119_DO8_G6_OR_SUMMARY_ALARM
0x0554: IOB91119_LW_CONNECTED
0x0555: IOB91119_LW_CONNECTED_2
0x0556: IOB91119_LW_DACH_LIGHT_CONNECTED
0x0557: IOB91119_LW_DACH_LIGHT_CONNECTED_2
0x0558: IOB91119_LW_DACH_LIGHT_HA_CONNECTED
0x0559: IOB91119_LW_DACH_LIGHT_HA_CONNECTED_2
0x055A: IOB91119_LW_DACH_LIGHT_HA_VERSION
0x055C: IOB91119_LW_DACH_LIGHT_HA_VERSION_2
0x055E: IOB91119_LW_DACH_LIGHT_VERSION
0x0560: IOB91119_LW_DACH_LIGHT_VERSION_2
0x0562: IOB91119_LW_HQ_CONNECTED
0x0563: IOB91119_LW_HQ_CONNECTED_2
0x0564: IOB91119_LW_HQ_VERSION
0x0566: IOB91119_LW_HQ_VERSION_2
0x0568: IOB91119_LW_LIGHT_CONNECTED
0x0569: IOB91119_LW_LIGHT_CONNECTED_2
0x056A: IOB91119_LW_LIGHT_VERSION
0x056C: IOB91119_LW_LIGHT_VERSION_2
0x056E: IOB91119_LW_VERSION
0x0570: IOB91119_LW_VERSION_2
0x0572: IOB91119_REBOOT
0x0573: IOBX10_CONNECTED
0x0574: IOBX10_VERSION
0x0576: IOB_B_AW_LIGHT_COMP_CONNECTED
0x0577: IOB_B_AW_LIGHT_COMP_VERSION
0x0579: IOB_B_EXTERN_HEAT_GENERATION
0x057A: IOB_B_EXTERN_HEAT_GENERATION_2
0x057B: IOB_B_EXTERN_HEAT_GENERATION_3
0x057C: IOB_B_EXTERN_HEAT_GENERATION_4
0x057D: IOB_B_EXTERN_HEAT_GENERATION_5
0x057E: IOB_B_EXTERN_HEAT_GENERATION_6
0x057F: IOB_B_EXTERN_HEAT_GENERATION_7
0x0580: IOB_B_EXTERN_HEAT_REVISION
0x0581: IOB_B_EXTERN_HEAT_REVISION_2
0x0582: IOB_B_EXTERN_HEAT_REVISION_3
0x0583: IOB_B_EXTERN_HEAT_REVISION_4
0x0584: IOB_B_EXTERN_HEAT_REVISION_5
0x0585: IOB_B_EXTERN_HEAT_REVISION_6
0x0586: IOB_B_EXTERN_HEAT_REVISION_7
0x0587: IOB_B_EXTERN_HEAT_VERSION
0x0588: IOB_B_EXTERN_HEAT_VERSION_2
0x0589: IOB_B_EXTERN_HEAT_VERSION_3
0x058A: IOB_B_EXTERN_HEAT_VERSION_4
0x058B: IOB_B_EXTERN_HEAT_VERSION_5
0x058C: IOB_B_EXTERN_HEAT_VERSION_6
0x058D: IOB_B_EXTERN_HEAT_VERSION_7
0x058E: IOB_B_HUMIDITY_2_CONNECTED
0x058F: IOB_B_HUMIDITY_3_CONNECTED
0x0590: IOB_B_HUMIDITY_CONNECTED
0x0591: IOB_B_HUMIDITY_CONNECTED_BITMASK
0x0592: IOB_B_HUMIDITY_GENERATION
0x0593: IOB_B_HUMIDITY_GENERATION_2
0x0594: IOB_B_HUMIDITY_GENERATION_3
0x0595: IOB_B_HUMIDITY_REVISION
0x0596: IOB_B_HUMIDITY_REVISION_2
0x0597: IOB_B_HUMIDITY_REVISION_3
0x0598: IOB_B_HUMIDITY_VERSION
0x0599: IOB_B_HUMIDITY_VERSION_2
0x059A: IOB_B_HUMIDITY_VERSION_3
0x059B: IOB_B_OIL_CONNECTED
0x059C: IOB_B_OIL_GENERATION
0x059D: IOB_B_OIL_REVISION
0x059E: IOB_B_OIL_VERSION
0x05A0: IOB_B_POOL_GENERATION
0x05A1: IOB_B_POOL_REVISION
0x05A2: IOB_B_POOL_VERSION
0x05A3: LANGUAGE
0x05A7: LANGUAGE_ISO639_1
0x05A9: LP_2_ALARM_DELAY
0x05AB: LP_ALARM_DELAY
0x05AD: LP_STOPS_UNTIL_ALARM
0x05AE: LP_STOPS_UNTIL_ALARM_2
0x05AF: LP_STOP_MAX_TIME
0x05B0: LP_STOP_MAX_TIME_2
0x05B1: LP_STOP_TIME_WINDOW
0x05B2: LP_STOP_TIME_WINDOW_2
0x05B3: MAN_OP
0x05B4: MAN_OP_MIXING_VALVE_CLOSE_GLOBAL
0x05B5: MAN_OP_MIXING_VALVE_D_VALVE_GLOBAL
0x05B6: MAN_OP_MIXING_VALVE_G2_GLOBAL
0x05B7: MAN_OP_MIXING_VALVE_G4_GLOBAL
0x05B8: MAN_OP_MIXING_VALVE_OPEN_GLOBAL
0x05B9: MAN_OP_MIXING_VALVE_SIGNAL_GLOBAL
0x05BA: MAN_OP_TILLSKOTT
0x05BB: MAN_OP_TIME
0x05BC: MIXED_CIRCUITS_CONNECTED_BITMASK
0x05BD: MIXED_CIRCUITS_SETPOINT_INIT_DONE_BITMASK
0x05BE: MIXED_CIRCUITS_VALVEMODE_INIT_DONE_BITMASK
0x05BF: MIXING_VALVE_CLOSE_TIME_GLOBAL
0x05C0: MIXING_VALVE_DEFROST_DELAY_TIME_GLOBAL
0x05C2: MIXING_VALVE_EXT_INPUT_1
0x05C3: MIXING_VALVE_EXT_INPUT_2
0x05C4: MIXING_VALVE_EXT_INPUT_3
0x05C5: MIXING_VALVE_EXT_INPUT_4
0x05C6: MIXING_VALVE_EXT_INPUT_5
0x05C7: MIXING_VALVE_EXT_INPUT_6
0x05C8: MIXING_VALVE_EXT_INPUT_7
0x05C9: MIXING_VALVE_EXT_INPUT_GLOBAL
0x05CA: MIXING_VALVE_EXT_INPUT_PRI_COOLING
0x05CB: MIXING_VALVE_EXT_INPUT_SEC_COOLING
0x05CC: MIXING_VALVE_MAX_LIMIT_HEATING_SYSTEM
0x05CD: MIXING_VALVE_MODE_1
0x05CE: MIXING_VALVE_MODE_2
0x05CF: MIXING_VALVE_MODE_3
0x05D0: MIXING_VALVE_MODE_4
0x05D1: MIXING_VALVE_MODE_5
0x05D2: MIXING_VALVE_MODE_6
0x05D3: MIXING_VALVE_MODE_7
0x05D4: MIXING_VALVE_MODE_GLOBAL
0x05D5: MIXING_VALVE_NEUTRALZONE_GLOBAL
0x05D6: MIXING_VALVE_NEUTRALZONE_LIMITATION_GLOBAL
0x05D7: MIXING_VALVE_NEUTRALZONE_LIMITATION_TIME_GLOBAL
0x05D9: MIXING_VALVE_NZ_CLOSE_1
0x05DB: MIXING_VALVE_NZ_CLOSE_2
0x05DD: MIXING_VALVE_NZ_CLOSE_3
0x05DF: MIXING_VALVE_NZ_CLOSE_4
0x05E1: MIXING_VALVE_NZ_CLOSE_5
0x05E3: MIXING_VALVE_NZ_CLOSE_6
0x05E5: MIXING_VALVE_NZ_CLOSE_7
0x05E7: MIXING_VALVE_NZ_OPEN_1
0x05E9: MIXING_VALVE_NZ_OPEN_2
