0x0000: ACCESSORIES_CONNECTED_BITMASK
0x02A4: EVU_1_ACTIVATED_BY_E22_EXT_1
0x02A5: EVU_1_ACTIVATED_BY_E22_EXT_2
0x02A6: EVU_1_ACTIVE
0x02A7: EVU_2_ACTIVATED_BY_E21_EXT_1
0x02A8: EVU_2_ACTIVATED_BY_E21_EXT_2
0x02A9: EVU_2_ACTIVATED_BY_E22_EXT_1
0x02AA: EVU_2_ACTIVATED_BY_E22_EXT_2
0x02AB: EVU_2_ACTIVE
0x02AC: EVU_3_ACTIVATED_BY_E21_EXT_1
0x02AD: EVU_3_ACTIVATED_BY_E21_EXT_2
0x02AE: EVU_3_ACTIVATED_BY_E22_EXT_1
0x02AF: EVU_3_ACTIVATED_BY_E22_EXT_2
0x02B0: EVU_3_ACTIVE
0x02B1: EXERCISE_DAY
0x02B2: EXERCISE_IOB6126_BITMASK
0x02B4: EXERCISE_REQUEST
0x02B5: EXERCISE_STATE
0x02B6: EXERCISE_TIME
0x02B7: EXTERN_HEAT_SOURCE_E71_EXT_INPUT_INV
0x02B8: EXTERN_HEAT_SOURCE_E72_EXT_INPUT_INV
0x02B9: FAKE_VARIABLE_BOOL_ONE
0x02BA: FAKE_VARIABLE_BOOL_ZERO
0x02BB: FAKE_VARIABLE_CHAR_ONE
0x02BC: FAKE_VARIABLE_CHAR_ZERO
0x02BD: FK_PID_D
0x02BF: FK_PID_I
0x02C1: FK_PID_P
0x02C3: FREEZEGARD_COMPRESSOR_FREQUENCY
0x02C4: FREEZEGUARD
0x02C5: FREEZEGUARD_DELAY_TIME
0x02C6: FREEZEGUARD_START_TEMPERATURE
0x02C8: FREEZEGUARD_STOP_TEMPERATURE
0x02CA: GRADMIN
0x02CC: GRADMIN_MAX
0x02CE: GT10_2_KORRIGERING
0x02CF: GT10_2_LR_TEMP
0x02D1: GT10_2_STATUS
0x02D2: GT10_2_TEMP
0x02D4: GT10_GT11_MAX_DELTA_DELAY_AFTER_SWITCH_TIME
0x02D5: GT10_GT11_MAX_DELTA_DELAY_TIME
0x02D6: GT10_GT11_MAX_DELTA_TEMP
0x02D7: GT10_KORRIGERING
0x02D8: GT10_LAG_KOND_TEMP
0x02DA: GT10_LR_ANTAL_VARNINGAR
0x02DB: GT10_LR_HYSTERES
0x02DC: GT10_LR_TEMP
0x02DE: GT10_STATUS
0x02DF: GT10_TEMP
0x02E1: GT11_2_KORRIGERING
0x02E2: GT11_2_LF_TEMP
0x02E4: GT11_2_STATUS
0x02E5: GT11_2_TEMP
0x02E7: GT11_KORRIGERING
0x02E8: GT11_LF_ANTAL_VARNINGAR
0x02E9: GT11_LF_HYSTERES
0x02EA: GT11_LF_TEMP
0x02EC: GT11_STATUS
0x02ED: GT11_TEMP
0x02EF: GT12_2_KORRIGERING
0x02F0: GT12_2_STATUS
0x02F1: GT12_2_TEMP
0x02F3: GT12_KORRIGERING
0x02F4: GT12_STATUS
0x02F5: GT12_TEMP
0x02F7: GT1_KORRIGERING
0x02F8: GT1_STATUS
0x02F9: GT1_TEMP
0x02FB: GT2_ATTENUATED_TEMP
0x02FD: GT2_ATTENUATION
0x02FF: GT2_KORRIGERING
0x0300: GT2_STATUS
0x0301: GT2_TEMP
0x0303: GT2_TEMP_ROUND_OFFED
0x0305: GT3_ANSLUTEN
0x0306: GT3_KORRIGERING
0x0307: GT3_KVITTERAD
0x0308: GT3_KVITTERA_MANUELLT
0x0309: GT3_STATUS
0x030A: GT3_TEMP
0x030C: GT41_KORRIGERING_GLOBAL
0x030D: GT41_TEMP_GLOBAL
0x030F: GT45_ACKNOWLEDGED_GLOBAL
0x0310: GT45_ATTENUATED_TEMP_GLOBAL
0x0312: GT45_ATTENUATION_GLOBAL
0x0314: GT45_KORRIGERING_GLOBAL
0x0315: GT45_TEMP_GLOBAL
0x0317: GT5_ANSLUTEN
0x0318: GT5_ATTENUATED_TEMP
0x031A: GT5_ATTENUATION
0x031C: GT5_KORRIGERING
0x031D: GT5_KVITTERAD
0x031E: GT5_STATUS
0x031F: GT5_TEMP
0x0321: GT5_TEMP_ROUND_OFFED
0x0323: GT6_2_HG_TEMP
0x0324: GT6_2_KORRIGERING
0x0325: GT6_2_STATUS
0x0326: GT6_2_TEMP
0x0328: GT6_HG_TEMP
0x0329: GT6_KORRIGERING
0x032A: GT6_STATUS
0x032B: GT6_TEMP
0x032D: GT7_2_KORRIGERING
0x032E: GT7_2_STATUS
0x032F: GT7_2_TEMP
0x0331: GT7_KORRIGERING
0x0332: GT7_STATUS
0x0333: GT7_TEMP
0x0335: GT81_KORRIGERING
0x0336: GT81_KVITTERAD
0x0337: GT81_STATUS
0x0338: GT81_TEMP
0x033A: GT82_KORRIGERING
0x033B: GT82_STATUS
0x033C: GT82_TEMP
0x033E: GT8_2_BROKEN
0x033F: GT8_2_HF_TEMP
0x0341: GT8_2_HIGH_GT9_RESTART_HYSTERESIS
0x0342: GT8_2_KORRIGERING
0x0343: GT8_2_STATUS
0x0344: GT8_2_TEMP
0x0346: GT8_BROKEN
0x0347: GT8_GT9_MAX_DELTA_DELAY_AFTER_SWITCH_TIME
0x0348: GT8_GT9_MAX_DELTA_DELAY_TIME
0x0349: GT8_GT9_MAX_DELTA_TEMP
0x034A: GT8_HF_ELK
0x034B: GT8_HF_ELK_TEMP
0x034C: GT8_HF_TEMP
0x034E: GT8_HIGH_GT9_RESTART_HYSTERESIS
0x034F: GT8_HIGH_MAX_WARNING_COUNT
0x0350: GT8_KORRIGERING
0x0351: GT8_NORMAL_HF_TEMP
0x0353: GT8_NORMAL_HF_TEMP_2
0x0355: GT8_STATUS
0x0356: GT8_TEMP
0x0358: GT9_2_BROKEN
0x0359: GT9_2_KORRIGERING
0x035A: GT9_2_STATUS
0x035B: GT9_2_TEMP
0x035D: GT9_BROKEN
0x035E: GT9_KORRIGERING
0x035F: GT9_STATUS
0x0360: GT9_TEMP
0x0362: HEATING_1A_DIFF
0x0364: HEATING_1A_DIFF_2
0x0366: HEATING_1A_DIFF_CONST
0x0368: HEATING_1A_DIFF_CONST_2
0x036A: HEATING_1A_DIFF_MAX
0x036C: HEATING_1A_DIFF_MAX_2
0x036E: HEATING_1A_DIFF_MIN
0x0370: HEATING_1A_DIFF_MIN_2
0x0372: HEATING_ADDITIONAL_SETPOINT
0x0374: HEATING_ADDITIONAL_SETPOINT_OFFSET
0x0375: HEATING_CABLE_TEMP
0x0376: HEATING_CABLE_TIME
0x0377: HEATING_CIRCUIT_PID_ISPOINT_GLOBAL
0x0379: HEATING_CIRCUIT_PID_SETPOINT_GLOBAL
0x037B: HEATING_CURVE_CHECK_SETTING
0x037C: HEATING_CURVE_LEFT_Y_GLOBAL
0x037E: HEATING_CURVE_LEFT_Y_LOCAL
0x0380: HEATING_CURVE_MAX_GLOBAL
0x0382: HEATING_CURVE_MAX_LOCAL
0x0384: HEATING_CURVE_MIN_GLOBAL
0x0386: HEATING_CURVE_MIN_LOCAL
0x0388: HEATING_CURVE_MYCKET_PROCENT
0x0389: HEATING_CURVE_NORMAL_PROCENT
0x038A: HEATING_CURVE_NO_OF_POINTS
0x038B: HEATING_CURVE_PARALLEL_OFFSET
0x038D: HEATING_CURVE_PARALLEL_OFFSET_GLOBAL
0x038F: HEATING_CURVE_RIGHT_X_LOCAL
0x0391: HEATING_CURVE_RIGHT_Y_GLOBAL
0x0393: HEATING_CURVE_RIGHT_Y_LOCAL
0x0395: HEATING_CURVE_VALUE
0x0397: HEATING_CURVE_VH_LIMIT
0x0398: HEATING_CURVE_Y10_GLOBAL
0x039A: HEATING_CURVE_Y10_LOCAL
0x039C: HEATING_CURVE_Y11_GLOBAL
0x039E: HEATING_CURVE_Y11_LOCAL
0x03A0: HEATING_CURVE_Y12_GLOBAL
0x03A2: HEATING_CURVE_Y12_LOCAL
0x03A4: HEATING_CURVE_Y1_GLOBAL
0x03A6: HEATING_CURVE_Y1_LOCAL
0x03A8: HEATING_CURVE_Y2_GLOBAL
0x03AA: HEATING_CURVE_Y2_LOCAL
0x03AC: HEATING_CURVE_Y3_GLOBAL
0x03AE: HEATING_CURVE_Y3_LOCAL
0x03B0: HEATING_CURVE_Y4_GLOBAL
0x03B2: HEATING_CURVE_Y4_LOCAL
0x03B4: HEATING_CURVE_Y5_GLOBAL
0x03B6: HEATING_CURVE_Y5_LOCAL
0x03B8: HEATING_CURVE_Y6_GLOBAL
0x03BA: HEATING_CURVE_Y6_LOCAL
0x03BC: HEATING_CURVE_Y7_GLOBAL
0x03BE: HEATING_CURVE_Y7_LOCAL
0x03C0: HEATING_CURVE_Y8_GLOBAL
0x03C2: HEATING_CURVE_Y8_LOCAL
0x03C4: HEATING_CURVE_Y9_GLOBAL
0x03C6: HEATING_CURVE_Y9_LOCAL
0x03C8: HEATING_EXTERN_BLOCKED
0x03C9: HEATING_EXTERN_BLOCK_BY_E21_EXT_1
0x03CA: HEATING_EXTERN_BLOCK_BY_E21_EXT_2
0x03CB: HEATING_EXTERN_BLOCK_BY_E22_EXT_1
0x03CC: HEATING_EXTERN_BLOCK_BY_E22_EXT_2
0x03CD: HEATING_FIXED_TEMPERATURE
0x03CF: HEATING_MAX_TIME
0x03D0: HEATING_REGULATOR_I
0x03D2: HEATING_REGULATOR_P
0x03D4: HEATING_REQUEST
0x03D5: HEATING_REQUEST_2
0x03D6: HEATING_REQUEST_BLOCK_AFTER_START_TIME
0x03D7: HEATING_REQUEST_BLOCK_TIME
0x03D9: HEATING_SEASON_ACTIVE
0x03DA: HEATING_SEASON_DELAYED_TEMP
0x03DB: HEATING_SEASON_IMMEDIATE_TEMP
0x03DC: HEATING_SEASON_MODE
0x03DD: HEATING_SEASON_START_DELAY_TIME
0x03DE: HEATING_SEASON_STOP_DELAY_TIME
0x03DF: HEATING_SETPOINT
0x03E1: HEATING_START
0x03E3: HEATING_START_2
0x03E5: HEATING_STATUS_BLOCK
0x03E6: HEATING_STOP
0x03E8: HEATING_STOP_2
0x03EA: HEATING_SYSTEM_TYPE_GLOBAL
0x03EB: HEATING_SYSTEM_TYPE_LOCAL
0x03EC: HEATING_USE_EXTERNAL_SETPOINT
0x03ED: HOLIDAY_ACTIVE
0x03EE: HOLIDAY_ACTIVE_GLOBAL
0x03EF: HOLIDAY_DHW
0x03F0: HOLIDAY_REQUEST
0x03F1: HOLIDAY_START_DAY
0x03F2: HOLIDAY_START_DAY_GLOBAL
0x03F3: HOLIDAY_START_MONTH
0x03F4: HOLIDAY_START_MONTH_GLOBAL
0x03F5: HOLIDAY_START_YEAR
0x03F6: HOLIDAY_START_YEAR_GLOBAL
0x03F7: HOLIDAY_STOP_DAY
0x03F8: HOLIDAY_STOP_DAY_GLOBAL
0x03F9: HOLIDAY_STOP_MONTH
0x03FA: HOLIDAY_STOP_MONTH_GLOBAL
0x03FB: HOLIDAY_STOP_YEAR
0x03FC: HOLIDAY_STOP_YEAR_GLOBAL
0x03FD: HOTGAS_HIGHEST_DIFF
0x03FE: HOTGAS_LOWEST_DIFF
0x0400: HP_STOPS_UNTIL_ALARM
0x0401: HP_STOPS_UNTIL_ALARM_2
0x0402: HP_STOP_MAX_TIME
0x0403: HP_STOP_MAX_TIME_2
0x0404: HP_STOP_TIME_WINDOW
0x0405: HP_STOP_TIME_WINDOW_2
0x0406: HUMIDITY_BOARD_0_10V_GLOBAL
0x0408: HW_4_WAY_VALVE
0x0409: HW_4_WAY_VALVE_2
0x040A: HW_ADDITIONAL_ALARM
0x040B: HW_ADDITIONAL_DHW
0x040C: HW_ADDITIONAL_RELAY_1
0x040D: HW_ADDITIONAL_RELAY_2
0x040E: HW_ADDITIONAL_RELAY_3
0x040F: HW_ADDITIONAL_START
0x0410: HW_ADDITIONAL_TRIAC_1
0x0411: HW_ADDITIONAL_TRIAC_2
0x0412: HW_ADDITIONAL_TRIAC_3
0x0413: HW_ADDITIONAL_VALVE_CLOSE
0x0414: HW_ADDITIONAL_VALVE_OPEN
0x0415: HW_BUZZER
0x0416: HW_COMPRESSOR
0x0417: HW_COMPRESSOR_2
0x0418: HW_COMPRESSOR_CAN_COMMUNICATION
0x0419: HW_COMPRESSOR_COMMUNICATION_ERR
0x041A: HW_COMPRESSOR_CURRENT
0x041C: HW_COMPRESSOR_FREERUN
0x041D: HW_COMPRESSOR_NAK
0x041F: HW_COMPRESSOR_TARGET_FREQ
0x0420: HW_COMPRESSOR_TEMP
0x0422: HW_COMPRESSOR_VOLTAGE
0x0424: HW_COMPRESSOR_WORKING_FREQ
0x0425: HW_CONTACTOR_1
0x0426: HW_CONTACTOR_2
0x0427: HW_COOLING_FAN
0x0428: HW_CRANKCASE_HEATER
0x0429: HW_CRANKCASE_HEATER_2
0x042A: HW_E11_T11_TEMP
0x042C: HW_E21_EXT_1
0x042D: HW_E21_EXT_1_INV
0x042E: HW_E21_EXT_2
0x042F: HW_E21_EXT_2_INV
0x0430: HW_E22_EXT_1
0x0431: HW_E22_EXT_1_INV
0x0432: HW_E22_EXT_2
0x0433: HW_E22_EXT_2_INV
0x0434: HW_E31_T31_TEMP
0x0436: HW_E31_T32_TEMP
0x0438: HW_E71_EXT
0x0439: HW_E71_T71_TEMP
0x043B: HW_E71_T72_TEMP
0x043D: HW_E72_EXT
0x043E: HW_E72_T71_TEMP
0x0440: HW_E72_T72_TEMP
0x0442: HW_ELK
0x0443: HW_ELK_2
0x0444: HW_ELK_3
0x0445: HW_ELK_4
0x0446: HW_EL_VVB_ALARM
0x0447: HW_EXTERNAL_SETPOINT
0x0449: HW_EXTERNAL_SETPOINT_2
0x044B: HW_FAN_ANALOG
0x044C: HW_FAN_ANALOG_2
0x044D: HW_FAN_DIGITAL
0x044E: HW_FAN_DIGITAL_2
0x044F: HW_GT1
0x0451: HW_GT10
0x0453: HW_GT10_2
0x0455: HW_GT10_TEMP
0x0457: HW_GT10_TEMP_2
0x0459: HW_GT11
0x045B: HW_GT11_2
0x045D: HW_GT11_TEMP
0x045F: HW_GT11_TEMP_2
0x0461: HW_GT12
0x0463: HW_GT12_2
0x0465: HW_GT12_TEMP
0x0467: HW_GT12_TEMP_2
0x0469: HW_GT1_TEMP
0x046B: HW_GT2
0x046D: HW_GT2_TEMP
0x046F: HW_GT3
0x0471: HW_GT3_TEMP
0x0473: HW_GT41_GLOBAL
0x0475: HW_GT41_TEMP_1
0x0477: HW_GT41_TEMP_2
0x0479: HW_GT41_TEMP_3
0x047B: HW_GT41_TEMP_4
0x047D: HW_GT41_TEMP_5
0x047F: HW_GT41_TEMP_6
0x0481: HW_GT41_TEMP_7
0x0483: HW_GT41_TEMP_GLOBAL
0x0485: HW_GT45_GLOBAL
0x0487: HW_GT45_TEMP_GLOBAL
0x0489: HW_GT5
0x048B: HW_GT5_TEMP
0x048D: HW_GT6
0x048F: HW_GT6_2
0x0491: HW_GT6_TEMP
0x0493: HW_GT6_TEMP_2
0x0495: HW_GT7
0x0497: HW_GT7_2
0x0499: HW_GT7_TEMP
0x049B: HW_GT7_TEMP_2
0x049D: HW_GT8
0x049F: HW_GT81
0x04A1: HW_GT81_TEMP
0x04A3: HW_GT82
0x04A5: HW_GT82_TEMP
0x04A7: HW_GT8_2
0x04A9: HW_GT8_TEMP
0x04AB: HW_GT8_TEMP_2
0x04AD: HW_GT9
0x04AF: HW_GT9_2
0x04B1: HW_GT9_TEMP
0x04B3: HW_GT9_TEMP_2
0x04B5: HW_HEATING_CABLE
0x04B6: HW_HEATING_CABLE_2
0x04B7: HW_HP
0x04B8: HW_HP_2
0x04B9: HW_HUMIDITY
0x04BB: HW_HUMIDITY_2
0x04BD: HW_HUMIDITY_3
0x04BF: HW_IOB91119_AI_1
0x04C1: HW_IOB91119_AI_5
0x04C3: HW_IOB91119_DO10
0x04C4: HW_IOB91119_DO12
0x04C5: HW_IOB91119_DO8
0x04C6: HW_IOB_B_DO5
0x04C7: HW_LP
0x04C8: HW_LP_2
0x04C9: HW_MB1
0x04CA: HW_MB1_2
0x04CB: HW_MB2
0x04CC: HW_MB2_2
0x04CD: HW_MV_E12_EXT_1
0x04CE: HW_MV_E12_PUMP_G1_DIGITAL
0x04CF: HW_MV_E12_T1
0x04D1: HW_MV_E12_VALVE_CLOSE
0x04D2: HW_MV_E12_VALVE_OPEN
0x04D3: HW_PGU_L1
0x04D5: HW_PGU_L2
0x04D7: HW_PGU_L3
0x04D9: HW_PHASE_DETECTOR
0x04DA: HW_PHASE_DETECTOR_2
0x04DB: HW_POOL_EXT_1
0x04DC: HW_POOL_VALVE
0x04DD: HW_POOL_VALVE_CLOSE
0x04DE: HW_POOL_VALVE_OPEN
0x04DF: HW_PROTECTIVE_ANODE
0x04E0: HW_PUMP_DHW_DIGITAL
0x04E1: HW_PUMP_E71_G71_DIGITAL
0x04E2: HW_PUMP_E72_G71_DIGITAL
0x04E3: HW_PUMP_G1_DIGITAL
0x04E4: HW_PUMP_G2_ANALOG
0x04E5: HW_PUMP_G2_ANALOG_2
0x04E6: HW_PUMP_G2_DIGITAL
0x04E7: HW_PUMP_G2_DIGITAL_2
0x04E8: HW_PUMP_G3_ANALOG
0x04E9: HW_PUMP_G3_DIGITAL
0x04EA: HW_PUMP_G3_DIGITAL_2
0x04EB: HW_ROOM_BUZZER_INTERVALL
0x04EC: HW_ROOM_BUZZER_MODE
0x04ED: HW_ROOM_BUZZER_OFF_TIME
0x04EF: HW_ROOM_BUZZER_ON_TIME
0x04F1: HW_ROOM_GT5
0x04F3: HW_ROOM_GT5_GLOBAL
0x04F5: HW_ROOM_LED_MODE
0x04F6: HW_ROOM_POT
0x04F8: HW_ROOM_POT_GLOBAL
0x04FA: HW_ROOM_TEMP
0x04FC: HW_ROOM_TEMP_GLOBAL
0x04FE: HW_SUMMARY_ALARM
0x04FF: HW_SYSTEM_ON
0x0500: HW_VXV
0x0501: HW_VXV_2
0x0502: ICONS_IOB6126_EXTERN_BITMASK
0x0503: INIT_MV_STATUS_DONE
0x0504: INSTALLER_SHORTCUT_WATCH
0x0505: IOB6126_BOOT_COUNT
0x0506: IOB6126_EXTERN_HEAT_CONNECTED
0x0507: IOB6126_EXTERN_HEAT_CONNECTED_2
0x0508: IOB6126_EXTERN_HEAT_CONNECTED_3
0x0509: IOB6126_EXTERN_HEAT_CONNECTED_4
0x050A: IOB6126_EXTERN_HEAT_CONNECTED_5
0x050B: IOB6126_EXTERN_HEAT_CONNECTED_6
0x050C: IOB6126_EXTERN_HEAT_CONNECTED_7
0x050D: IOB6126_EXTERN_HEAT_VERSION
0x050F: IOB6126_EXTERN_HEAT_VERSION_2
0x0511: IOB6126_EXTERN_HEAT_VERSION_3
0x0513: IOB6126_EXTERN_HEAT_VERSION_4
0x0515: IOB6126_EXTERN_HEAT_VERSION_5
0x0517: IOB6126_EXTERN_HEAT_VERSION_6
0x0519: IOB6126_EXTERN_HEAT_VERSION_7
0x051B: IOB6126_EXTERN_HEAT_VERSION_GLOBAL
0x051D: IOB6126_MAIN_COOLING_CONNECTED
0x051E: IOB6126_MAIN_COOLING_VERSION
0x0520: IOB6126_POOL_CONNECTED
0x0521: IOB6126_POOL_VERSION
0x0523: IOB6126_SOLAR_CONNECTED
0x0524: IOB6126_SOLAR_VERSION
0x0526: IOB6126_SUB_COOLING_CONNECTED
0x0527: IOB6126_SUB_COOLING_VERSION
0x0529: IOB6126_WOOD_HEATING_CONNECTED
0x052A: IOB6126_WOOD_HEATING_CONNECTED_2
0x052B: IOB6126_WOOD_HEATING_VERSION
0x052D: IOB6126_WOOD_HEATING_VERSION_2
0x052F: IOB91119_AW_COMP_CONNECTED
0x0530: IOB91119_AW_COMP_CONNECTED_2
0x0531: IOB91119_AW_COMP_VERSION
0x0533: IOB91119_AW_COMP_VERSION_2
0x0535: IOB91119_AW_HEAT_CONNECTED
0x0536: IOB91119_AW_HEAT_CONNECTED_2
0x0537: IOB91119_AW_HEAT_VERSION
0x0539: IOB91119_AW_LIGHT_HEAT_CONNECTED
0x053A: IOB91119_AW_LIGHT_HEAT_CONNECTED_2
0x053B: IOB91119_AW_LIGHT_HEAT_VERSION
0x053D: IOB91119_AW_LIGHT_HEAT_VERSION_2
0x053F: IOB91119_BOOT_COUNT
0x0540: IOB91119_CONNECTED_BITMASK
0x0541: IOB91119_DO8_G6_OR_SUMMARY_ALARM
0x0542: IOB91119_LW_CONNECTED
0x0543: IOB91119_LW_CONNECTED_2
0x0544: IOB91119_LW_DACH_LIGHT_CONNECTED
0x0545: IOB91119_LW_DACH_LIGHT_CONNECTED_2
0x0546: IOB91119_LW_DACH_LIGHT_HA_CONNECTED
0x0547: IOB91119_LW_DACH_LIGHT_HA_CONNECTED_2
0x0548: IOB91119_LW_DACH_LIGHT_HA_VERSION
0x054A: IOB91119_LW_DACH_LIGHT_HA_VERSION_2
0x054C: IOB91119_LW_DACH_LIGHT_VERSION
0x054E: IOB91119_LW_DACH_LIGHT_VERSION_2
0x0550: IOB91119_LW_HQ_CONNECTED
0x0551: IOB91119_LW_HQ_CONNECTED_2
0x0552: IOB91119_LW_HQ_VERSION
0x0554: IOB91119_LW_HQ_VERSION_2
0x0556: IOB91119_LW_LIGHT_CONNECTED
0x0557: IOB91119_LW_LIGHT_CONNECTED_2
0x0558: IOB91119_LW_LIGHT_VERSION
0x055A: IOB91119_LW_LIGHT_VERSION_2
0x055C: IOB91119_LW_VERSION
0x055E: IOB91119_LW_VERSION_2
0x0560: IOB91119_REBOOT
0x0561: IOBX10_CONNECTED
0x0562: IOBX10_VERSION
0x0564: IOB_B_AW_LIGHT_COMP_CONNECTED
0x0565: IOB_B_AW_LIGHT_COMP_VERSION
0x0567: IOB_B_EXTERN_HEAT_GENERATION
0x0568: IOB_B_EXTERN_HEAT_GENERATION_2
0x0569: IOB_B_EXTERN_HEAT_GENERATION_3
0x056A: IOB_B_EXTERN_HEAT_GENERATION_4
0x056B: IOB_B_EXTERN_HEAT_GENERATION_5
0x056C: IOB_B_EXTERN_HEAT_GENERATION_6
0x056D: IOB_B_EXTERN_HEAT_GENERATION_7
0x056E: IOB_B_EXTERN_HEAT_REVISION
0x056F: IOB_B_EXTERN_HEAT_REVISION_2
0x0570: IOB_B_EXTERN_HEAT_REVISION_3
0x0571: IOB_B_EXTERN_HEAT_REVISION_4
0x0572: IOB_B_EXTERN_HEAT_REVISION_5
0x0573: IOB_B_EXTERN_HEAT_REVISION_6
0x0574: IOB_B_EXTERN_HEAT_REVISION_7
0x0575: IOB_B_EXTERN_HEAT_VERSION
0x0576: IOB_B_EXTERN_HEAT_VERSION_2
0x0577: IOB_B_EXTERN_HEAT_VERSION_3
0x0578: IOB_B_EXTERN_HEAT_VERSION_4
0x0579: IOB_B_EXTERN_HEAT_VERSION_5
0x057A: IOB_B_EXTERN_HEAT_VERSION_6
0x057B: IOB_B_EXTERN_HEAT_VERSION_7
0x057C: IOB_B_HUMIDITY_2_CONNECTED
0x057D: IOB_B_HUMIDITY_3_CONNECTED
0x057E: IOB_B_HUMIDITY_CONNECTED
0x057F: IOB_B_HUMIDITY_CONNECTED_BITMASK
0x0580: IOB_B_HUMIDITY_GENERATION
0x0581: IOB_B_HUMIDITY_GENERATION_2
0x0582: IOB_B_HUMIDITY_GENERATION_3
0x0583: IOB_B_HUMIDITY_REVISION
0x0584: IOB_B_HUMIDITY_REVISION_2
0x0585: IOB_B_HUMIDITY_REVISION_3
0x0586: IOB_B_HUMIDITY_VERSION
0x0587: IOB_B_HUMIDITY_VERSION_2
0x0588: IOB_B_HUMIDITY_VERSION_3
0x0589: IOB_B_OIL_CONNECTED
0x058A: IOB_B_OIL_GENERATION
0x058B: IOB_B_OIL_REVISION
0x058C: IOB_B_OIL_VERSION
0x058E: IOB_B_POOL_GENERATION
0x058F: IOB_B_POOL_REVISION
0x0590: IOB_B_POOL_VERSION
0x0591: LANGUAGE
0x0595: LANGUAGE_ISO639_1
0x0597: LP_2_ALARM_DELAY
0x0599: LP_ALARM_DELAY
0x059B: LP_STOPS_UNTIL_ALARM
0x059C: LP_STOPS_UNTIL_ALARM_2
0x059D: LP_STOP_MAX_TIME
0x059E: LP_STOP_MAX_TIME_2
0x059F: LP_STOP_TIME_WINDOW
0x05A0: LP_STOP_TIME_WINDOW_2
0x05A1: MAN_OP
0x05A2: MAN_OP_MIXING_VALVE_CLOSE_GLOBAL
0x05A3: MAN_OP_MIXING_VALVE_D_VALVE_GLOBAL
0x05A4: MAN_OP_MIXING_VALVE_G2_GLOBAL
0x05A5: MAN_OP_MIXING_VALVE_G4_GLOBAL
0x05A6: MAN_OP_MIXING_VALVE_OPEN_GLOBAL
0x05A7: MAN_OP_MIXING_VALVE_SIGNAL_GLOBAL
0x05A8: MAN_OP_TILLSKOTT
0x05A9: MAN_OP_TIME
0x05AA: MIXED_CIRCUITS_CONNECTED_BITMASK
0x05AB: MIXED_CIRCUITS_SETPOINT_INIT_DONE_BITMASK
0x05AC: MIXED_CIRCUITS_VALVEMODE_INIT_DONE_BITMASK
0x05AD: MIXING_VALVE_CLOSE_TIME_GLOBAL
0x05AE: MIXING_VALVE_DEFROST_DELAY_TIME_GLOBAL
0x05B0: MIXING_VALVE_EXT_INPUT_1
0x05B1: MIXING_VALVE_EXT_INPUT_2
0x05B2: MIXING_VALVE_EXT_INPUT_3
0x05B3: MIXING_VALVE_EXT_INPUT_4
0x05B4: MIXING_VALVE_EXT_INPUT_5
0x05B5: MIXING_VALVE_EXT_INPUT_6
0x05B6: MIXING_VALVE_EXT_INPUT_7
0x05B7: MIXING_VALVE_EXT_INPUT_GLOBAL
0x05B8: MIXING_VALVE_EXT_INPUT_PRI_COOLING
0x05B9: MIXING_VALVE_EXT_INPUT_SEC_COOLING
0x05BA: MIXING_VALVE_MAX_LIMIT_HEATING_SYSTEM
0x05BB: MIXING_VALVE_MODE_1
0x05BC: MIXING_VALVE_MODE_2
0x05BD: MIXING_VALVE_MODE_3
0x05BE: MIXING_VALVE_MODE_4
0x05BF: MIXING_VALVE_MODE_5
0x05C0: MIXING_VALVE_MODE_6
0x05C1: MIXING_VALVE_MODE_7
0x05C2: MIXING_VALVE_MODE_GLOBAL
0x05C3: MIXING_VALVE_NEUTRALZONE_GLOBAL
0x05C4: MIXING_VALVE_NEUTRALZONE_LIMITATION_GLOBAL
0x05C5: MIXING_VALVE_NEUTRALZONE_LIMITATION_TIME_GLOBAL
0x05C7: MIXING_VALVE_NZ_CLOSE_1
0x05C9: MIXING_VALVE_NZ_CLOSE_2
0x05CB: MIXING_VALVE_NZ_CLOSE_3
0x05CD: MIXING_VALVE_NZ_CLOSE_4
0x05CF: MIXING_VALVE_NZ_CLOSE_5
0x05D1: MIXING_VALVE_NZ_CLOSE_6
0x05D3: MIXING_VALVE_NZ_CLOSE_7
0x05D5: MIXING_VALVE_NZ_OPEN_1
0x05D7: MIXING_VALVE_NZ_OPEN_2
0x05D9: MIXING_VALVE_NZ_OPEN_3
0x05DB: MIXING_VALVE_NZ_OPEN_4
0x05DD: MIXING_VALVE_NZ_OPEN_5
0x05DF: MIXING_VALVE_NZ_OPEN_6
0x05E1: MIXING_VALVE_NZ_OPEN_7
0x05E3: MIXING_VALVE_OPEN_TIME_GLOBAL
0x05E4: MIXING_VALVE_PID_D
0x05E6: MIXING_VALVE_PID_I
0x05E8: MIXING_VALVE_PID_MAX
0x05EA: MIXING_VALVE_PID_MIN
0x05EC: MIXING_VALVE_PID_P
0x05EE: MIXING_VALVE_PUMP_G41_1
0x05EF: MIXING_VALVE_PUMP_G41_2
0x05F0: MIXING_VALVE_PUMP_G41_3
0x05F1: MIXING_VALVE_PUMP_G41_4
0x05F2: MIXING_VALVE_PUMP_G41_5
0x05F3: MIXING_VALVE_PUMP_G41_6
0x05F4: MIXING_VALVE_PUMP_G41_7
0x05F5: MIXING_VALVE_PUMP_G41_GLOBAL
